b' potus view fraud northern il dist court 13cv2621 lawsuit complaint doc 28 comparison judges order doc 48\xe2\x80\xa6',Negative
b' view fraud northern il dist court 13cv2621 lawsuit complaint doc 28 comparison judges order doc 48 ch\xe2\x80\xa6',Negative
b' followed covertly electronically harassed poisoned amp setup framed racist fbi using low life in\xe2\x80\xa6',Negative
b' followed covertly electronically harassed poisoned amp setup framed racist fbi using low life indiv\xe2\x80\xa6',Negative
b' followed covertly electronically harassed poisoned amp setup framed racist fbi using low life indi\xe2\x80\xa6',Negative
b' followed covertly electronically harassed poisoned amp setup framed racist fbi using low life indi\xe2\x80\xa6',Negative
b' majorityfm guys catch emmanuel\xe2\x80\x99s oped ny times chiding cities successful as\xe2\x80\xa6',Neutral
b' wow lightfoot dd exactly suggested hired outside security bodyguard hope got food taster',Neutral
b' realdonaldtrump followed covertly electronically harassed poisoned amp setup framed racist fbi usin\xe2\x80\xa6',Negative
b' potus followed covertly electronically harassed poisoned amp setup framed racist fbi using low life\xe2\x80\xa6',Negative
b' cookcountysao followed covertly electronically harassed poisoned amp setup framed racist fbi using\xe2\x80\xa6',Negative
b' thejusticedept followed covertly electronically harassed poisoned amp setup framed racist fbi usin\xe2\x80\xa6',Negative
b' anton carter found guilty killing offduty chicago police officer michael bailey botched carjacking 2010',Negative
b' fox32news girl missing week police looking 14yearold girl missing since may 13 chicago\xe2\x80\xa6',Neutral
b' live chicago scanner amp random police vids',Negative
b' soitgoes myles fraizer 22 years old murdered chicago police yesterday mental health crisis has\xe2\x80\xa6',Negative
b' chicagocaps09 come support chicago police memorial foundation neverforget chicagopolice cpdmemorial',Negative
b' strangest police interaction pulled chicago police today said uturns lega\xe2\x80\xa6',Neutral
b' police cars blinking avenues',Neutral
b' talbertswan dear democrats running potus crying migrant children dying us custody many called account\xe2\x80\xa6',Negative
b' erictendian wow sounds frustrated chicagopolice wants good job can\xe2\x80\x99t thank',Positive
b' chicago pay citizens 118 million dollars payouts due police misconduct 2018 aver\xe2\x80\xa6',Negative
b' teen girl escapes hyde park attempted kidnapping aid bystanders police',Neutral
b' tonight\xe2\x80\x99s guest host 9pmroutine chicago police soccer club cpdsoccer safety 1 goal \xe2\x9a\xbd\xef\xb8\x8f\xe2\x80\xa6',Negative
b' chicago police boosting presence jewish schools synagogues molotov cocktails found smartnews',Negative
b' mikelowereports chicagopolice godspeed another we\xe2\x80\x99ve lost greatest generation',Negative
b' mikelowereports salute chicagopolice officers volunteered serve pallbearers john hubbard 91yearold wwi\xe2\x80\xa6',Negative
b' memorial day weekend see increased police activity chicago',Negative
b' wayand nilofarayoubi criminal woman pretended pregnant amp also post pregnancy pictures fb appar\xe2\x80\xa6',Negative
b' alexyding wild imagine invested mental health first responders\xe2\x80\x94and schools amp healthcare amp good jobs\xe2\x80\x94instead vr to\xe2\x80\xa6',Negative
b' charlespreston failure many fronts yes recognize risk approaching armed suicidal man undergoing trauma\xe2\x80\xa6',Negative
b' chicago pay citizens 118 million dollars payouts due police misconduct 2018 aver\xe2\x80\xa6',Negative
b' cpdenforcers come check game first responder brothers cfdblaze may 31st st rita see favorite enfor\xe2\x80\xa6',Negative
b' tvbrad hate now\xe2\x80\x9d last decade thousands report raped chicago police made arrests mere 6 cases i\xe2\x80\xa6',Negative
b' chicagosfines19 cannot imagine chicago police officer right would heartbeat im too\xe2\x80\xa6',Negative
b' justice chicago police department failed solve thousands rape cases last decade \xe2\x80\xa6',Negative
b' lgkitten real problem senior chicago district attorney shes reducing charges arrests thus null\xe2\x80\xa6',Negative
b' cbschicago chicago police released surveillance photo man wanted throwing molotov cocktails synagogue jewis\xe2\x80\xa6',Negative
b' cbschicago bruce burks 63 last seen thursday southbound red line train 79th street according police',Negative
b' cbschicago inbound outbound trains halted 7 pm remained stopped commuters board hours metra crews\xe2\x80\xa6',Negative
b' bethechangecpd join us evening free police officer exam study session let us help prep registration required fr\xe2\x80\xa6',Neutral
b' bruce burks 63 last seen thursday southbound red line train 79th street according police',Negative
b' hate now\xe2\x80\x9d last decade thousands report raped chicago police made arrests mere 6\xe2\x80\xa6',Verynegative
b' fox32news chicago police officials say department boost deployment officers memorial day weekend effort\xe2\x80\xa6',Negative
b' timesofisrael smashed car windows outside chicago synagogue hate crime police say',Negative
b' selfproclaimed \xe2\x80\x98stickup guy\xe2\x80\x99 found guilty firstdegree murder chicago police officer michael bailey',Neutral
b' theblaze new chicago mayor doesn\xe2\x80\x99t want chicago police protect \xe2\x80\x98because it\xe2\x80\x99s dangerous time country\xe2\x80\x99',Negative
b' yet baby shark chicago mayor angry bird police chief concerned jussie smollett',Negative
b' antwon carter bragged numerous people killing chicago police officer michael bailey found guilty\xe2\x80\xa6',Negative
b' brucebodehere raferweigel suntimes lol bruce process servers usually former police know lot exam\xe2\x80\xa6',Negative
b' ltgovmickey still missing illinois since 12152018 ricardo cajiga 36 chicago illinois back yards neighborhood la\xe2\x80\xa6',Negative
b' midnoircowboy jury reached verdict 2010 shooting death chicago police officer michael bailey breaking',Negative
b' agrimm34 selfproclaimed \xe2\x80\x98stickup guy\xe2\x80\x99 found guilty firstdegree murder chicago police officer michael bailey',Negative
b' worldstar police chicago would\xe2\x80\x99ve beat lmfaoo \xf0\x9f\xa4\xa3\xf0\x9f\x98\xad',Negative
b' jury found man guilty murder chicago police officer shot killed offduty in\xe2\x80\xa6',Negative
b' rosemarysobol1 breaking news via midnoircowboy anton carter found guilty killing offduty chicago police officer michael bai\xe2\x80\xa6',Negative
b' markriveraabc7 abc7chicago chicago police dumb resist silicon valley sales pitch way accurate',Negative
b' sencunningham passes measure improve access benefits chicago police',Neutral
b' jury found man guilty murder chicago police officer shot killed offduty in\xe2\x80\xa6',Negative
b' selfproclaimed \xe2\x80\x98stickup guy\xe2\x80\x99 found guilty firstdegree murder chicago police officer michael bailey\xe2\x80\xa6',Neutral
b' breaking news via midnoircowboy anton carter found guilty killing offduty chicago police officer michael\xe2\x80\xa6',Negative
b' anton carter found guilty killing offduty chicago police officer michael bailey botched carjacking 2010\xe2\x80\xa6',Negative
b' charliedemar chicago police expect documents ready tuesday 528 earliest several hundred pages investigative rep\xe2\x80\xa6',Negative
b' chrissmith logansquare 17yearold teen shot afternoon across street aspiraillinois high school the\xe2\x80\xa6',Negative
b' royalpratt police youth programs center mayor lori lightfoots memorial day antiviolence plans',Negative
b' logansquare 17yearold teen shot afternoon across street aspiraillinois high sch\xe2\x80\xa6',Neutral
b' charliekirk11 breaking fraternal order police chicago asking federal investigation cook county sa kim foxx h\xe2\x80\xa6',Negative
b' suntimes chicagos population loss mostly south amp west side black neighborhoods s\xe2\x80\xa6',Negative
b' expect memorial weekend traffic chicago area suntimes',Neutral
b' nbcchicago chicago police review unsolved deaths 55 women possibility serial killer',Negative
b' repcummings hard coming facialrecognitionsoftware seattlepd chicagopolice troymipolice\xe2\x80\xa6',Negative
b' rurikab last year uchicago police shot mentally ill student bc vandalized parked cars ucpd helped cpd needl\xe2\x80\xa6',Negative
b' bad chicago cops spread misconduct like disease',Negative
b' dellemcslg chicago police department another technology tool utility belt goes fighting crime publi\xe2\x80\xa6',Negative
b' soitgoes people going deflect fact chicago police killed myles fraizer saying armed counter point i\xe2\x80\xa6',Negative
b' jury reached verdict 2010 shooting death chicago police officer michael bailey breaking',Negative
b' newspaper family members woman police said murdered baby taken womb arrived chicago l\xe2\x80\xa6',Negative
b' video justice chicago police department failed solve thousands rape cases last decade',Negative
b' help find missing 14yearold girl last seen chicago february',Negative
b' trinattrill chicago police responded young suicidal man fatally shooting 45 min negotiation wild t\xe2\x80\xa6',Negative
b' else new',Neutral
b' judge ruled jussie smollett\xe2\x80\x99s case unsealed chicago police say 600 pages of\xe2\x80\xa6',Neutral
b' breakingnews jussiesmollett chicago police illinois judge orders records empire actor jussie smollett crim\xe2\x80\xa6',Negative
b' 24 hours mayor made statements swat team forcing entry killing m\xe2\x80\xa6',Negative
b' lynwood police ask owner drugs cash found repossessed dodge pick belongings',Neutral
b' thevrara vr help chicago police respond mental health emergencies crisis intervention training became mandatory officers as\xe2\x80\xa6',Negative
b' question state agency smith said hospital would legally required alert police\xe2\x80\xa6',Neutral
b' police 1200 extra officers duty 40 assigned new cta safety squad 100 manning fastreactio\xe2\x80\xa6',Negative
b' bryanjricketts good time reread theintercept article cpd chief eddie johnson consistent unjust justification offi\xe2\x80\xa6',Negative
b' don\xe2\x80\x99t know america y\xe2\x80\x99all ados neighborhoods police runup houses traumatize famili\xe2\x80\xa6',Negative
b' vanessacvenus guess they\xe2\x80\x99re redo best news smollett received bill chicago police thei\xe2\x80\xa6',Negative
b' jtumid eastsiderico ajplus means chicagopolice visibly shaken press conference by\xe2\x80\xa6',Negative
b' blacklistluxury robelgasabc7 abc7chicago chicagopolice wow someone tell n\xe2\x80\xa6',Positive
b' chicago spent 113 million police misconduct lawsuits 2018 via suntimes',Negative
b' help find missing 14yearold girl last seen chicago february',Negative
b' lisajyarde billoreilly dems taking advantage people colorwhat democrats 4us look at\xe2\x80\xa6',Negative
b' kamaurashid new mayor allied someone sees solution crime putting black people police state\xe2\x80\xa6',Negative
b' jbenmenachem chicago police partner axon body camera taser manufacturer pilot virtual reality empathybased training\xe2\x80\xa6',Negative
b' chicago police partner axon body camera taser manufacturer pilot virtual reality empathybased train\xe2\x80\xa6',Negative
b' jtumid ajplus like',Positive
b' vinjc chicagos food truck presence falls major cities boom unfair rules drafted restauranteurs passed poli\xe2\x80\xa6',Negative
b' metramed metra alert train 327 sched arrive 93rd st south chicago 329 pm 15 20 minute delay police activity',Negative
b' metramed metra alert train 327 scheduled arrive 93rd st south chicago 329 pm stopped near 51st 53rd st hyde park\xe2\x80\xa6',Negative
b' marines465 lyft lightfootforchi chicagopolice staterepsara wouldnt pickup chi hoodrats paid 200\xe2\x80\xa6',Negative
b' still missing illinois since 12152018 ricardo cajiga 36 chicago illinois back yards neighborh\xe2\x80\xa6',Negative
b' justice chicago police department failed solve thousands rape cases last decade \xe2\x80\xa6',Negative
b' attackerman 2015 reported warehouse chicago police take mostly black amp hispanic chicagoans incommunicado inter\xe2\x80\xa6',Negative
b' bruce burks last seen thursday southbound red line train 79th street station chicago police saida\xe2\x80\xa6',Negative
b' chicago police officials say department boost deployment officers memorial day weekend in\xe2\x80\xa6',Negative
b' chicago police boosting presence jewish schools synagogues molotov cocktails found',Negative
b' chicagocaps20 father brandt amp chaplain robert montelongo stopped visit commander loughran welcomed half 020t\xe2\x80\xa6',Negative
b' police youth programs center mayor lori lightfoots memorial day antiviolence plans\xe2\x80\xa6',Neutral
b' police youth programs center mayor lori lightfoots memorial day antiviolence plans\xe2\x80\xa6',Neutral
b' police youth programs center mayor lori lightfoots memorial day antiviolence plans',Neutral
b' tribedboard editorial it\xe2\x80\x99s lori lightfoots job set chicago\xe2\x80\x99s expectations intolerance shooting killing poli\xe2\x80\xa6',Negative
b' peteypete05 justice chicago police department failed solve thousands rape cases last decade',Negative
b' vr help chicago police respond mental health emergencies crisis intervention training became mandatory o\xe2\x80\xa6',Neutral
b' breitbartnews shots chicago police headquarters tonight ill buy first round',Negative
b' mgrant76308 armed thug shot police chicago monday robbery media wont show pics instead\xe2\x80\xa6',Neutral
b' ashleerezin policing generates violence doesnt prevent defundpolice disarmpolice dismantlepolice',Negative
b' axon partners chicago police department first vr empathy training program debuts new au\xe2\x80\xa6',Negative
b' \xe2\x80\x9cman paralyzed due injury 2017 shooting began pulled gun 27yearold ccp holde\xe2\x80\xa6',Negative
b' sassadnews \xe2\x80\x9cit\xe2\x80\x99s really sad one personwe\xe2\x80\x99re supposed go help cries unheard 4 women talked us about\xe2\x80\xa6',Negative
b' sassadnews dont feel safe thousands people reported raped chicago last decade police h\xe2\x80\xa6',Negative
b' fake plumbers burglarizing elderly homeowners chicago police say',Negative
b' jmetr22b chicago police worked hard every case bet would get people street and\xe2\x80\xa6',Negative
b' msjennya1 mikelowereports chicagopolice head casket',Negative
b' blmchi chicago spends 16 billion policing year 4 million day rahm claimed closing half city\xe2\x80\x99s mental health\xe2\x80\xa6',Negative
b' chicago police 3 suspected 9yearold tyshawn lees killing 2 14th defeat toronto go baby',Negative
b' virtual reality help chicago police respond mental health emergencies publicsafety\xe2\x80\xa6',Neutral
b' chicago police activity milwaukeeridgeway ave skycam9',Negative
b' one case foxxs office appears allowed violent offender end probation house arrest sim\xe2\x80\xa6',Negative
b' karivanhorn scathachsays chicagopolice would like report crime',Negative
b' tawdry details jussiesmollett\xe2\x80\x99s chicago hatecrimehoax made public time impeach unindicted\xe2\x80\xa6',Negative
b' cahulaan 2 critical possible chlorine leak nw suburban pool possible chlorine leak suburban chicago pool sent two peo\xe2\x80\xa6',Negative
b' colorarousal release records deflection tactic part states attorney p\xe2\x80\xa6',Negative
b' editorial it\xe2\x80\x99s lori lightfoots job set chicago\xe2\x80\x99s expectations intolerance shooting killing and\xe2\x80\xa6',Negative
b' jussie smollett gone straight police would never happened jussiesmollett\xe2\x80\xa6',Negative
b' nhl must really hates police firefighters ems really shouldn\xe2\x80\x99t game 6th place mac v\xe2\x80\xa6',Negative
b' 2 critical possible chlorine leak nw suburban pool possible chlorine leak suburban chicago pool se\xe2\x80\xa6',Neutral
b' hey it\xe2\x80\x99s chicago cares new chicago mayor doesn\xe2\x80\x99t want chicago police protect \xe2\x80\x98because it\xe2\x80\x99s da\xe2\x80\xa6',Negative
b' chicagoscanner word central park milwaukee heavy police action',Neutral
b' jussiesmollet police records soon released wont deflect 1 police coverup murder of\xe2\x80\xa6',Neutral
b' gary ind man 33 sentenced 70 months distribution drugs possession stolen 45 handgun f\xe2\x80\xa6',Negative
b' booji410 ayeprahlbadu abc yeah it\xe2\x80\x99s something going young black girls missing found dumpsters set fire polic\xe2\x80\xa6',Negative
b' byldonovan chicagosmayor lightfoots chief body guard earn 166k per source undergo chicago police training marie4congre\xe2\x80\xa6',Negative
b' justice chicago police department failed solve thousands rape cases last decade \xe2\x80\xa6',Negative
b' chicagoscanner know happen landmeier rd police block road',Neutral
b' justice chicago police department failed solve thousands rape cases last decade \xe2\x80\xa6',Negative
b' ayeprahlbadu abc yeah it\xe2\x80\x99s something going young black girls missing found dumpsters set fire\xe2\x80\xa6',Negative
b' justice chicago police department failed solve thousands rape cases last decade',Negative
b' chicagosmayor lightfoots chief body guard earn 166k per source undergo chicago police training \xe2\x80\xa6',Negative
b' transparency sought chicago black person hilarious bury police abuse',Neutral
b' chicago spent 113 million police misconduct lawsuits 2018 via chicagoreporter jussiesmollet',Negative
b' blacklistluxury robelgasabc7 abc7chicago chicagopolice sure',Negative
b' new mayor\xe2\x80\x99s strategy memorial day weekend \xe2\x80\x98flooding zone\xe2\x80\x99 keep violence check via suntimes',Neutral
b' hlntv chicago postal worker kierracoles vanished two weeks ago police say suspect foul play ht\xe2\x80\xa6',Negative
b' realsaavedra wow still going guy imagine city chicago police department had\xe2\x80\xa6',Neutral
b' markriveraabc7 chicago police using new virtual reality technology train best ways engage people mental crisi\xe2\x80\xa6',Negative
b' ndilnews us attorneys office announces continued efforts make communities safer targeted strategies combat violent cr\xe2\x80\xa6',Negative
b' tiaewing please don\xe2\x80\x99t forget kierra coles went missing october last year 5months pregnant still hasn\xe2\x80\x99t found c\xe2\x80\xa6',Neutral
b' redjuly7 dakaraiturner thats sad whatever happened kierracoles missing pregnant usps worker went missing chic\xe2\x80\xa6',Negative
b' jjjackie45 chicagopolice like u',Negative
b' jjjackie45 chicagopolice \xe2\x80\x9cit takes time\xe2\x80\x9d seriousthat\xe2\x80\x99s want respond marlens family get choose w\xe2\x80\xa6',Negative
b' us attorneys office announces continued efforts make communities safer targeted strategies combat\xe2\x80\xa6',Neutral
b' jjjackie45 ariesbaby981 chicagopolice she\xe2\x80\x99s saying went inform marlen told tha\xe2\x80\xa6',Negative
b' kmahoney218 ssicptars bjcaeagles students collaborating chicagopolice aldermanscott24 mattmartinchi h\xe2\x80\xa6',Negative
b' jjjackie45 chicagopolice theybeing treated like people speak spanish kidding stop treating br\xe2\x80\xa6',Negative
b' chicagos food truck presence falls major cities boom unfair rules drafted restauranteurs pa\xe2\x80\xa6',Negative
b' new chicago mayor doesn\xe2\x80\x99t want chicago police protect \xe2\x80\x98because it\xe2\x80\x99s dangerous time country\xe2\x80\x99 \xe2\x80\xa6',Negative
b' metra alert train 327 sched arrive 93rd st south chicago 329 pm 15 20 minute delay police activity',Negative
b' metra alert train 327 scheduled arrive 93rd st south chicago 329 pm stopped near 51st 53rd st\xe2\x80\xa6',Negative
b' american military news proclaimed chicago police boosting presence jewish schools synagogues molotov coc\xe2\x80\xa6',Negative
b' karivanhorn scathachsays chicagopolice hi please help unnatural disgusting attempt making piz\xe2\x80\xa6',Negative
b' chicago police department performs illegal 66th trimester abortion maybe get attention',Negative
b' chicago people',Neutral
b' thieves steal catalytic converters nw side police',Neutral
b' coldxman hes still innocent police covered really going trust chicago police',Negative
b' mayor lori lightfoot said thursday she\xe2\x80\x99s \xe2\x80\x9cflooding zone\xe2\x80\x9d \xe2\x80\x94 1200 additional police officers dozens rel\xe2\x80\xa6',Negative
b' feds confirm cpd chicago police department corrupt thought via theroot',Negative
b' thatsjustaj lrnpac abc7chicago chicago police lot answer corrupt since johnny\xe2\x80\xa6',Negative
b' view fraud northern il dist court 13cv2621 lawsuit complaint doc 28 comparison judges order doc 48 being\xe2\x80\xa6',Negative
b' thejusticedept northern ill dist court judge robert dow threwout lawsuit prevent case setting precedence\xe2\x80\xa6',Negative
b' chicago police use \xe2\x80\x98cover charges\xe2\x80\x99 justify excessive force via chicagoreporter',Negative
b' racist fbi relying corrupt chicagoevergreen pk police amp gangs amp low life filth individuals using covert pois\xe2\x80\xa6',Negative
b' stalked filth individuals gangs working chicagoevergreen park police oppress civil rights p\xe2\x80\xa6',Negative
b' view fraud northern il dist court 13cv2621 lawsuit complaint doc 28 comparison judges order doc 48 chica\xe2\x80\xa6',Negative
b' view fraud northern il dist court 13cv2621 lawsuit complaint doc 28 comparison judges order doc 48 chica\xe2\x80\xa6',Negative
b' followed low life individuals working racist fbi using covert poisonings amp electronic harassment assoc\xe2\x80\xa6',Negative
b' thejusticedept followed covertly electronically harassed poisoned amp setup framed racist fbi using l\xe2\x80\xa6',Negative
b' thejusticedept covertly harassed racist fbi using aurora police chicago amp evergreen park police low lif\xe2\x80\xa6',Negative
b' today passed legislation help chicago police officers access benefits deserve men women ri\xe2\x80\xa6',Negative
b' justice chicago police department failed solve thousands rape cases last decade\xe2\x80\xa6',Negative
b' leastimnotfugly yes that\xe2\x80\x99s exact analogy\xe2\x80\x94right gay black man falsely accuses \xe2\x80\x9cwhite\xe2\x80\x9d \xe2\x80\x9ctrump supporter\xe2\x80\xa6',Negative
b' justice chicago police department failed solve thousands rape cases last decade',Negative
b' americanson4 nbcnewsent didn\xe2\x80\x99t kill beat anyone like chicago police hate he\xe2\x80\x99s black',Negative
b' martitao chicagotribune ford\xe2\x80\x99s injury stemmed dec 12 2017 shooting began then18yearold pulling gun\xe2\x80\xa6',Negative
b' new chicago mayor doesn\xe2\x80\x99t want chicago police protect \xe2\x80\x98because it\xe2\x80\x99s dangerous time country\xe2\x80\x99 \xe2\x80\xa6',Negative
b' new chicago mayor doesn\xe2\x80\x99t want chicago police protect \xe2\x80\x98because it\xe2\x80\x99s dangerous time country\xe2\x80\x99 \xe2\x80\xa6',Negative
b' blacklistluxury robelgasabc7 abc7chicago chicagopolice hope you\xe2\x80\x99re joking',Neutral
b' justice chicago police department failed solve thousands rape cases last decade',Negative
b' earlyreport chicago tribune finds 27000 illinois residents failed surrender firearms account firearms foid card r\xe2\x80\xa6',Negative
b' washtimes article says smollet always claimed innocence chicago police evidence say',Negative
b' justice chicago police department failed solve thousands rape cases last decade\xe2\x80\xa6',Negative
b' jacobperry38 dont think would pay type money justified',Neutral
b' chicagopolice using virtual reality mental health crisis training northwesternmed expert\xe2\x80\xa6',Neutral
b' feds confirm chicago police department corrupt thought',Neutral
b' chicago police expect documents ready tuesday 528 earliest several hundred pages investigati\xe2\x80\xa6',Negative
b' chicago police big mad jussiesmollett',Negative
b' new chicago mayor doesn\xe2\x80\x99t want chicago police protect \xe2\x80\x98because it\xe2\x80\x99s dangerous time country\xe2\x80\x99',Negative
b' susanisastorm mikelowereports chicagopolice bless blue rip veteranofficer hubbard folded hands',Negative
b' mikelowereports chicagopolice bless blue rip veteranofficer hubbard folded hands',Negative
b' lightfoot calls bodyguard detail controversy \xe2\x80\x98tempest teapot\xe2\x80\x99 via suntimes',Neutral
b' ballesteros312 paula hincapierendon 5yearold daughter layla today lead rally outside icegov\xe2\x80\x99s chicago o\xe2\x80\xa6',Negative
b' journalnow new police chief knockout job keep little chicago',Negative
b' fox32news warning police men posing plumbers construction workers tricking elderly chicago homeowners let th\xe2\x80\xa6',Negative
b' chicago police using virtual reality mental health crisis training lawenforcement mentalhealth',Negative
b' brianaevigan2 brodnicki chicago went police los angeles say picture sant\xe2\x80\xa6',Negative
b' blacklistluxury nbcnewsent chicagopolice guy plenty evidence proving jussie guilty',Negative
b' fraudmatters tomorrow truecrimecbs\xe2\x80\x99s series whistleblower kicks new seasons riveting story former chicago pol\xe2\x80\xa6',Positive
b' majfox rocksteadymma britishairways fairly sure dress sense isnt concern oscar maybe fashion police enjoy chicago',Negative
b' warning police men posing plumbers construction workers tricking elderly chicago homeowners\xe2\x80\xa6',Negative
b' video super interesting watch',Neutral
b' comesisime don\xe2\x80\x99t live chicago haven\xe2\x80\x99t really involved live t\xe2\x80\xa6',Negative
b' chicago hospital womb raiding woman charged murdering pregnant teen cutting baby fr\xe2\x80\xa6',Negative
b' fake plumbers burglarize elderly homeowners nw side police',Negative
b' robelgasabc7 abc7chicago witch hunt chicagopolice left evidence witness statements and\xe2\x80\xa6',Negative
b' chicagotribune great chicago police work',Positive
b' chicago pay citizens 118 million dollars payouts due police misconduct 2018 aver\xe2\x80\xa6',Negative
b' wareflo chicago police turn virtual reality technology train officers deal mentally ill',Neutral
b' nbcnewsent didn\xe2\x80\x99t believe jussie first left evidence missing video coerced witness lies and\xe2\x80\xa6',Negative
b' baburrealer chicago police shot killed man mental health crisis first time cpd killed black man bl\xe2\x80\xa6',Negative
b' chicago police turn virtual reality technology train officers deal mentally ill awe2019',Negative
b' crossroadsfund \xe2\x80\x9cin end reparations campaign love story burge torture survivors families',Negative
b' honestloyalguy keep trusting police want many murders abductions chicago pd covered one of\xe2\x80\xa6',Negative
b' \xe2\x80\x9cin end reparations campaign love story burge torture survivors families',Negative
b' got goosebumps watching video holmes wants legacy live memorial \xe2\x80\x9cthis t\xe2\x80\xa6',Positive
b' abbirxse peskyspole talked chicago police bought scalped tickets report ripoff t\xe2\x80\xa6',Negative
b' roserogue chicago tribune covering new show whistleblower airing friday 87c cbs check',Negative
b' luckydogj1 mikelowereports chicagopolice dont see lori lightfoot posted pics',Negative
b' first time chicago mayor brought someone outside security clashed chicago police \xe2\x80\xa6',Negative
b' chicago police shot killed man mental health crisis first time cpd killed black man\xe2\x80\xa6',Negative
b' chuckwoolery look chicago corrupt town live chicagoans know happened deal done\xe2\x80\xa6',Negative
b' investchi chicagosmayor must make greater commitment city funding budding network grow effectively work po\xe2\x80\xa6',Negative
b' new chicago mayor doesn\xe2\x80\x99t want chicago police protect \xe2\x80\x98because it\xe2\x80\x99s dangerous time country\xe2\x80\x99',Negative
b' new chicago mayor doesnt want chicago police protect dangerous time country\xe2\x80\xa6',Negative
b' johnkass chicago ald proco joe moreno didnt sing dance obama white house allegedly filing false police rep\xe2\x80\xa6',Negative
b' police able neutralize situation without murdering myles frazier others mental episodes thi\xe2\x80\xa6',Negative
b' dailymail chicago hospital investigation calling police boy ripped mothers womb',Negative
